electrode1,electrode2,electrode3,electrode4,electrode5,electrode6,electrode7,electrode8,electrode9,electrode10,electrode11,electrode12,electrode13,electrode14,electrode15,electrode16,electrode17,electrode18,electrode19,electrode20,electrode21
-2.2223,9.1387,-3.9162,-10.37,25.396,3.9878,-18.086,-12.617,-3.7269,-7.2972,-2.5943,15.222,1.1744,5.7369,5.4584,8.6139,-1.1351,3.4791,8.7929,8.4554,-2.6451
-4.0582,6.3988,-6.5225,-11.438,22.9,1.5116,-22.301,-13.925,-4.545,-7.9913,-5.5244,11.333,3.7484,4.437,7.02,6.8248,1.1263,7.8237,9.2853,10.61,-0.0038694
-3.2247,7.0445,-8.157,-10.181,20.973,1.9339,-25.141,-13.917,-3.8182,-8.5544,-6.6918,8.475,5.2495,3.4644,8.8364,5.3269,2.37,12.331,9.9392,12.279,2.5801
-0.76818,9.6988,-8.8171,-7.7045,20.297,4.3104,-25.891,-12.812,-1.8657,-8.8733,-5.8765,7.3422,5.4318,3.3413,10.745,4.7808,2.8013,15.863,11.475,13.39,4.7201
1.5734,12.036,-8.8167,-5.3427,20.873,7.29,-24.477,-11.221,0.57363,-8.7636,-3.5995,7.592,4.2898,4.0402,12.258,5.1453,2.7205,17.524,13.772,13.914,5.8359
2.5983,12.493,-8.4183,-3.8326,22.176,9.8095,-21.339,-9.6932,2.6685,-8.2657,-0.69577,8.3271,2.08,5.1195,12.928,6.0021,2.4836,17.03,15.984,13.9,5.537
2.398,11.251,-7.554,-3.0201,23.648,11.47,-17.158,-8.3454,4.0468,-7.7095,2.223,8.8644,-0.74102,6.1951,12.722,7.0922,2.4824,14.781,17.373,13.545,3.9853
2.0505,9.736,-5.9833,-2.305,25.001,12.432,-12.74,-7.017,4.9715,-7.4787,4.9452,9.1312,-3.7047,7.2755,11.999,8.5336,3.0087,11.607,17.943,13.139,1.8948
2.5114,9.2344,-3.8119,-1.3902,26.099,12.945,-9.0701,-5.8165,5.8544,-7.7243,7.3255,9.3749,-6.5297,8.5675,11.156,10.503,4.0798,8.3739,18.228,12.863,0.14433
3.6603,9.939,-1.8122,-0.61051,26.702,12.976,-7.2007,-5.4019,6.638,-8.2904,8.8683,9.5341,-9.1891,9.9369,10.311,12.718,5.3757,5.642,18.499,12.576,-0.73497
4.3305,11.159,-1.0685,-0.54997,26.473,12.329,-7.8126,-6.5341,6.7846,-8.8725,8.7813,8.9078,-11.83,10.657,9.3141,14.252,6.2888,3.4554,18.296,11.812,-0.87707
3.2892,12.179,-2.1331,-1.3907,25.285,11.073,-10.736,-9.2231,5.8668,-9.232,6.5219,6.4679,-14.62,9.8155,7.9528,13.895,6.0317,1.3354,16.752,9.992,-1.0138
0.34127,12.824,-4.444,-2.6649,23.514,9.7445,-14.896,-12.316,4.0461,-9.3014,2.325,1.651,-17.563,7.0685,6.1276,10.868,3.8935,-1.3968,13.394,6.7924,-2.0202
-3.3327,13.432,-6.5693,-3.5815,21.987,9.0417,-18.794,-14.037,1.9631,-9.1506,-2.7361,-4.8919,-20.31,3.0823,3.8918,5.48,-0.26769,-4.9994,8.734,2.5114,-4.2962
-5.857,14.607,-7.1115,-3.5294,21.574,9.3687,-21.194,-13.101,0.31307,-8.8936,-7.1457,-11.173,-22.106,-0.70001,1.4603,-0.64663,-5.5517,-8.7989,4.2241,-1.7614,-7.3829
-5.8354,17.02,-5.5707,-2.3583,22.697,10.665,-21.538,-9.5029,-0.4165,-8.6257,-9.4943,-14.648,-22.032,-2.799,-0.78161,-5.0737,-10.092,-11.32,1.6342,-4.4362,-10.127
-3.1617,21.135,-2.5748,-0.39189,25.081,12.562,-19.895,-4.409,0.0011492,-8.4232,-8.9363,-13.541,-19.46,-2.4698,-2.3523,-5.6994,-11.891,-11.125,2.1524,-4.1963,-11.305
1.0438,26.786,0.57762,1.709,27.865,14.614,-16.631,0.59445,1.4693,-8.3596,-5.4421,-7.8259,-14.418,-0.04396,-2.8534,-1.9324,-9.915,-7.7311,5.7034,-0.81282,-10.246
5.172,33.006,2.6665,3.2257,30.004,16.458,-12.155,4.2455,3.5239,-8.4706,0.20703,0.80252,-7.6102,3.3497,-2.107,4.9548,-4.6332,-1.8649,10.941,4.6316,-7.029
7.9014,38.404,3.1113,3.7639,30.737,17.909,-6.9431,5.9649,5.5199,-8.6785,6.6689,9.8503,-0.14175,6.4749,-0.13476,12.597,2.3567,5.0804,15.992,10.327,-2.2647
8.5712,41.874,2.0787,3.4842,29.876,18.929,-1.7356,5.8899,6.9806,-8.7692,12.421,17.08,6.8012,8.5884,2.9097,18.837,9.1998,11.768,19.458,14.691,3.1931
7.1949,43.01,0.18751,2.9194,27.751,19.452,2.4108,4.717,7.7547,-8.4994,16.138,21.104,12.141,9.5891,6.6558,22.614,14.46,17.196,20.976,16.994,8.3709
4.358,42.047,-1.9328,2.4966,24.876,19.195,4.3752,3.3172,7.8442,-7.786,17.012,21.493,15.015,9.7805,10.332,23.965,17.269,20.519,21.026,17.364,12.239
1.0621,39.584,-3.9461,2.2089,21.613,17.741,3.4088,2.1857,7.1971,-6.8212,14.947,18.648,14.933,9.5641,12.821,23.454,17.193,20.97,20.29,16.38,13.944
-1.587,36.408,-5.8244,1.7307,18.128,14.913,-0.49749,1.1213,5.7653,-5.9954,10.586,13.602,12.027,9.2444,13.165,21.625,14.221,18.246,19.157,14.703,13.206
-2.8212,33.36,-7.6305,0.81328,14.649,11.086,-6.4975,-0.47724,3.723,-5.656,5.116,7.7451,7.2315,8.9249,11.234,18.864,8.9836,13.098,17.703,12.925,10.559
-2.5318,31.094,-9.2934,-0.43672,11.692,7.1301,-13.082,-2.8784,1.5201,-5.8752,-0.038731,2.547,2.1323,8.5031,7.947,15.636,2.8663,7.3845,16.01,11.537,7.1517
-1.2203,29.806,-10.576,-1.6066,9.9648,4.0107,-18.526,-5.5427,-0.31461,-6.4026,-3.4876,-0.66017,-1.5898,7.8391,4.7568,12.724,-2.3254,3.2434,14.421,10.854,4.1783
0.39925,29.215,-11.236,-2.2491,9.9577,2.3865,-21.415,-7.3915,-1.4018,-6.8347,-4.1225,-0.89946,-2.8581,7.0192,2.7964,11.15,-5.0942,1.8947,13.44,10.889,2.3566
1.8335,28.875,-11.191,-2.1451,11.596,2.4388,-21.057,-7.5644,-1.5954,-6.8638,-1.4527,2.0935,-1.6583,6.437,2.3501,11.705,-4.9121,3.0247,13.405,11.351,1.8005
2.9461,28.546,-10.57,-1.4096,14.208,3.9009,-17.715,-5.9869,-0.98563,-6.4377,3.9939,7.4605,0.93668,6.5366,2.9273,14.399,-2.4166,5.1948,14.242,11.833,2.2254
3.7477,28.308,-9.6819,-0.42264,16.79,6.1342,-12.645,-3.3541,0.074312,-5.7603,10.516,13.147,3.133,7.4114,3.674,18.228,0.89329,6.7971,15.511,12.042,3.1599
4.1253,28.331,-8.954,0.35343,18.39,8.2226,-7.8152,-0.69116,0.98983,-5.1746,15.701,16.534,3.1022,8.6265,3.7621,21.483,3.2579,6.7684,16.613,11.816,4.0111
3.8435,28.575,-8.78,0.5797,18.475,9.2116,-5.1485,1.1483,1.1355,-4.9881,17.477,15.688,-0.13067,9.4245,2.6829,22.464,3.3489,4.7779,16.949,10.949,4.1459
2.8361,28.787,-9.2396,0.18782,17.205,8.5501,-5.5112,1.829,0.1985,-5.3003,15.169,10.561,-5.9907,9.1613,0.48791,20.248,0.83383,1.165,16.037,9.1323,3.1492
1.4626,28.813,-9.9004,-0.58045,15.388,6.5,-8.15,1.6233,-1.607,-5.9174,9.8395,3.2622,-12.438,7.6728,-2.1525,15.116,-3.4871,-3.1458,13.712,6.2273,1.0988
0.40355,28.85,-10.024,-1.2648,13.98,4.0923,-11.171,1.1584,-3.6471,-6.4402,3.6355,-2.981,-17.032,5.3501,-4.2743,8.4093,-8.1508,-6.8875,10.318,2.6419,-1.4671
0.21465,29.254,-9.1509,-1.4081,13.394,2.4723,-12.823,0.92346,-5.2138,-6.5072,-1.3884,-5.6423,-18.328,2.8923,-5.2051,1.8914,-11.857,-8.9757,6.6662,-0.67396,-3.9358
0.88502,30.038,-7.5703,-0.83329,13.225,2.0851,-12.583,0.94278,-5.8629,-6.0251,-4.1798,-4.2476,-16.567,0.91248,-4.9374,-3.0523,-14.06,-9.0381,3.6123,-2.7703,-5.9997
1.7559,30.624,-6.1718,0.1925,12.698,2.4237,-11.195,0.96567,-5.5713,-5.2065,-4.8133,-0.31639,-13.154,-0.31883,-3.9551,-5.9086,-14.911,-7.4958,1.5693,-3.3677,-7.6466
1.8781,30.191,-5.7642,1.06,11.438,2.587,-9.7909,0.96145,-4.693,-4.4022,-3.9424,3.9561,-9.4929,-0.80161,-2.7202,-6.9571,-14.735,-5.1247,0.39557,-3.0272,-8.8081
0.56427,28.319,-6.4731,1.1558,9.7549,2.0974,-8.9663,1.284,-3.7642,-3.8867,-2.1236,7.1449,-6.2026,-0.51512,-1.3646,-6.7171,-13.605,-2.5086,-0.22879,-2.6059,-9.1042
-2.2456,25.312,-7.7313,0.20638,8.2004,1.1951,-8.5977,2.2176,-3.2478,-3.7575,0.44496,9.0785,-3.2247,0.73287,0.14339,-5.3838,-11.398,0.1665,-0.35562,-2.4632,-8.0408
-6.0336,21.944,-8.7929,-1.6019,6.9601,0.4092,-8.3519,3.3935,-3.3623,-3.9532,3.619,10.209,-0.47103,3.0564,1.6287,-2.7659,-8.1889,2.9219,0.23866,-2.1638,-5.5289
-10.053,18.973,-9.2688,-3.7607,5.7529,-0.062351,-8.2391,3.8065,-4.1006,-4.3053,6.7951,10.659,1.7114,6.0235,2.6009,1.1919,-4.5321,5.6692,1.5997,-0.98,-2.2287
-13.628,16.911,-9.2549,-5.68,4.2734,-0.52867,-8.6497,2.5397,-5.3393,-4.5722,8.7895,9.876,2.6355,8.493,2.5561,5.8044,-1.3257,8.0389,3.2051,1.2745,0.64706
-16.203,16.106,-9.0298,-6.8717,2.6358,-1.4395,-9.8957,-0.44728,-6.8363,-4.4745,8.4003,7.148,1.7751,9.0865,1.4014,9.6133,0.59847,9.4506,4.1292,3.8758,1.9633
-17.311,16.783,-8.6665,-7.0602,1.3553,-2.9244,-11.753,-4.1757,-8.1238,-3.7767,5.2527,2.4339,-0.76183,7.039,-0.40983,11.073,0.7928,9.3776,3.6662,5.6156,1.2623
-16.769,18.809,-7.9591,-6.289,0.88983,-4.7052,-13.482,-7.249,-8.592,-2.4443,0.13781,-3.3214,-4.1777,2.7676,-2.1872,9.4196,-0.80099,7.6418,1.8306,5.5983,-1.0804
-15.028,21.37,-6.763,-5.0072,1.1354,-6.4136,-14.356,-8.6819,-7.9202,-0.83774,-5.516,-8.7018,-7.4475,-2.3203,-3.5333,5.0264,-4.0483,4.5144,-0.7192,3.7111,-4.2072
-13.234,23.086,-5.3866,-3.9747,1.3285,-7.9293,-14.205,-8.3388,-6.4933,0.24186,-10.53,-12.686,-9.9652,-6.6603,-4.6448,-0.96182,-8.734,0.52733,-3.2182,0.4799,-7.3451
-12.653,22.71,-4.539,-3.873,0.5513,-9.3543,-13.461,-6.761,-5.2431,-0.1128,-14.374,-15.058,-11.796,-9.3856,-6.0684,-7.2918,-14.434,-3.8037,-5.2651,-3.3739,-10.157
-13.815,19.998,-4.7736,-4.8096,-1.4739,-10.645,-12.657,-4.667,-4.8841,-2.2485,-16.822,-16.039,-13.264,-10.562,-8.0578,-12.953,-20.278,-8.0369,-6.8136,-7.1718,-12.633
-16.129,15.987,-5.973,-6.1461,-4.0155,-11.346,-11.885,-2.5871,-5.2393,-5.452,-17.463,-15.624,-14.281,-10.691,-10.108,-17.032,-24.907,-11.628,-7.7802,-10.171,-14.68
-18.379,12.368,-7.4608,-6.9043,-5.864,-10.842,-10.784,-0.83471,-5.3769,-8.1991,-15.758,-13.391,-14.192,-10.024,-11.18,-18.495,-26.849,-13.867,-7.7672,-11.466,-15.847
-19.669,10.377,-8.655,-6.4883,-6.3901,-9.0165,-9.0332,0.35499,-4.4824,-9.1496,-11.67,-9.0695,-12.387,-8.4236,-10.489,-16.474,-25.23,-14.191,-6.2953,-10.321,-15.537
-19.978,10.057,-9.5562,-5.1303,-6.1367,-6.6684,-6.8874,0.77736,-2.6364,-8.1288,-6.1744,-3.3351,-9.1293,-5.8894,-8.1719,-11.053,-20.394,-12.673,-3.4041,-6.8546,-13.549
-19.942,10.419,-10.551,-3.7128,-6.3367,-5.1712,-5.2577,0.3519,-0.78132,-6.226,-1.0697,1.9992,-5.758,-3.1259,-5.1869,-3.8204,-13.977,-10.169,-0.021033,-2.415,-10.452
-20.195,10.31,-11.802,-3.1777,-7.8002,-5.5722,-5.261,-0.78259,0.024882,-4.8843,1.8403,4.7545,-3.9795,-1.4003,-2.5811,2.5858,-8.2214,-7.9259,2.3721,0.93364,-7.3827
-20.907,9.244,-12.936,-4.0156,-10.212,-7.9125,-7.5203,-2.2814,-0.64392,-4.7614,1.5878,3.6476,-4.7843,-1.7015,-0.83928,5.8652,-4.9107,-6.9414,2.6205,1.6296,-5.4021
-21.8,7.6182,-13.348,-6.1182,-12.426,-11.327,-11.68,-3.715,-2.4057,-5.3356,-1.6244,-0.89249,-7.8125,-3.9679,0.11015,5.3658,-4.6139,-7.5882,0.64294,-0.39295,-4.958
-22.489,6.2688,-12.77,-8.9192,-13.392,-14.713,-16.518,-4.7566,-4.4461,-5.5428,-6.6584,-6.9746,-11.613,-7.094,0.3937,2.2977,-6.7515,-9.6668,-2.5471,-3.7498,-5.8519
-22.823,5.8491,-11.529,-11.639,-12.918,-17.319,-20.666,-5.3713,-6.0302,-4.8096,-11.97,-12.378,-14.579,-9.6678,-0.14931,-1.2598,-10.301,-12.667,-5.5195,-6.6202,-7.6147
-22.985,6.5104,-10.347,-13.538,-11.746,-18.841,-23.41,-5.8605,-6.7756,-3.5205,-16.145,-15.749,-15.901,-10.794,-1.7468,-3.7061,-14.456,-15.953,-7.2448,-7.8757,-9.8439
-23.225,7.9952,-9.8945,-14.135,-11.031,-19.194,-24.899,-6.6212,-6.5989,-2.5191,-18.287,-17.073,-15.931,-10.437,-4.1794,-4.6255,-18.692,-18.834,-7.4992,-7.5108,-12.222
-23.415,9.8876,-10.388,-13.307,-11.626,-18.33,-25.592,-7.7107,-5.526,-2.1783,-18.187,-17.218,-15.754,-9.2068,-6.5705,-4.5194,-22.408,-20.654,-6.732,-6.2515,-14.342
-22.908,11.736,-11.431,-11.265,-13.589,-16.311,-25.565,-8.6043,-3.6442,-1.9972,-16.259,-17.023,-16.302,-7.8322,-7.7577,-4.0252,-24.711,-20.953,-5.6319,-4.8276,-15.632
-21.073,13.045,-12.206,-8.4869,-16.195,-13.496,-24.433,-8.4906,-1.2587,-1.1495,-13.299,-16.676,-17.62,-6.6661,-6.9598,-3.3494,-24.717,-19.596,-4.693,-3.4726,-15.519
-18.14,13.37,-11.995,-5.6792,-18.448,-10.589,-21.956,-6.9727,1.0101,0.56894,-10.13,-15.769,-18.794,-5.4935,-4.2282,-2.2854,-22.134,-16.795,-3.965,-1.899,-13.71
-15.467,12.611,-10.717,-3.6684,-19.745,-8.3755,-18.604,-4.567,2.4643,2.3644,-7.2662,-13.847,-18.578,-3.7837,-0.40943,-0.61817,-17.587,-13.064,-3.0897,0.33455,-10.431
-14.716,11.272,-9.027,-3.1218,-20.178,-7.2769,-15.406,-2.4747,2.7731,3.04,-4.766,-10.914,-16.312,-1.226,3.2887,1.533,-12.397,-9.1569,-1.6376,3.3288,-6.4984
-16.586,10.283,-7.8241,-4.2065,-20.243,-7.0883,-13.207,-1.7607,2.1612,2.0061,-2.4159,-7.5067,-12.48,1.8607,5.847,3.6871,-8.0117,-5.8913,0.42627,6.557,-3.1078
-20.221,10.399,-7.5415,-6.4518,-20.271,-7.2059,-12.075,-2.6598,1.1334,-0.21665,-0.15909,-4.4235,-8.5337,4.588,6.8516,5.2076,-5.4701,-3.8094,2.5045,9.0512,-1.2911
-23.771,11.611,-7.8534,-8.9585,-20.164,-7.1924,-11.395,-4.588,0.054982,-2.404,1.6053,-2.3846,-6.0589,5.9986,6.6261,5.5415,-5.1515,-2.8267,3.6362,10.021,-1.3008
-25.527,13.119,-8.0382,-10.838,-19.677,-7.1787,-10.504,-6.7243,-0.98587,-3.5289,2.1809,-1.8338,-5.8786,5.637,6.0235,4.3988,-6.802,-2.2446,3.1434,9.4359,-2.4103
-24.756,13.887,-7.6354,-11.631,-18.916,-7.7306,-9.275,-8.5209,-2.0254,-3.385,1.0823,-2.8795,-7.7116,3.8046,5.9362,1.8775,-9.7369,-1.2984,1.1398,8.0069,-3.4472
-21.874,13.319,-6.8004,-11.475,-18.461,-9.3077,-8.2368,-9.7431,-3.0637,-2.5145,-1.5627,-5.3071,-10.578,1.3846,6.7416,-1.4887,-13.112,0.11688,-1.5217,6.55,-3.7249
-18.116,11.569,-6.0994,-10.904,-18.93,-11.792,-8.1976,-10.242,-4.0051,-1.6414,-5.0329,-8.6093,-13.524,-0.58847,8.0392,-4.8318,-16.156,1.2254,-3.7718,5.3652,-3.5464
-14.928,9.3559,-5.9899,-10.39,-20.37,-14.453,-9.633,-9.8717,-4.5962,-1.1388,-8.3553,-12.028,-16.012,-1.3508,8.9351,-7.2392,-18.266,0.98941,-4.8528,4.2559,-3.7516
-13.276,7.504,-6.4364,-9.9588,-22.056,-16.344,-12.211,-8.6265,-4.4053,-0.89283,-10.677,-14.655,-17.768,-0.6716,8.7255,-8.1406,-19,-0.90576,-4.5445,3.0416,-4.7332
-13.177,6.5284,-6.9227,-9.2449,-22.936,-16.802,-14.819,-6.7443,-3.0591,-0.548,-11.502,-15.642,-18.484,1.0709,7.4123,-7.5676,-18.126,-3.6238,-3.1494,1.869,-5.9569
-13.796,6.4874,-6.793,-7.9501,-22.338,-15.694,-16.153,-4.6073,-0.69033,0.1266,-10.786,-14.493,-17.874,3.0184,5.579,-6.0613,-15.81,-5.7566,-1.3689,0.9899,-6.5225
-14.147,7.1414,-5.6428,-6.2641,-20.355,-13.329,-15.48,-2.5439,1.8598,1.0354,-8.8785,-11.258,-16.002,4.1931,3.8039,-4.2322,-12.717,-6.3749,-0.019367,0.42608,-6.1478
-13.902,8.2082,-3.5071,-4.8255,-17.672,-10.194,-12.945,-0.71523,3.4503,1.8617,-6.3374,-6.5363,-13.36,3.9893,2.3028,-2.2927,-9.7465,-5.5661,0.43593,0.054249,-5.4576
-13.61,9.4395,-0.80665,-4.2481,-15.067,-6.8044,-9.2832,0.85651,3.4035,2.3837,-3.7274,-1.3121,-10.489,2.5124,1.1712,0.01923,-7.4725,-4.0575,0.2428,-0.007062,-5.2516
-14.074,10.495,1.8131,-4.6272,-13.08,-3.7308,-5.3575,2.1553,1.952,2.7012,-1.53,3.2782,-7.6077,0.49496,0.77118,2.988,-5.8202,-2.4727,0.19807,0.68988,-5.6198
-15.437,10.902,3.6488,-5.4248,-12.048,-1.6137,-1.9912,3.0204,-0.0053275,3.1242,-0.16211,6.2227,-4.7777,-1.1917,1.5564,6.2916,-4.387,-1.0223,0.98859,2.4464,-5.9357
-16.871,10.335,4.1413,-5.8114,-12.27,-0.95698,-0.0080946,3.1182,-1.5692,3.8219,0.056477,6.9615,-2.4248,-2.0761,3.3945,8.8116,-3.1079,0.21384,2.588,4.8553,-5.6878
-17.227,8.9656,3.137,-5.231,-13.926,-1.7694,-0.035071,2.1382,-2.3434,4.5997,-0.9104,5.6495,-1.4304,-2.2524,5.2687,9.2416,-2.5037,0.97077,4.295,6.8449,-5.1004
-16.07,7.4561,1.0627,-3.8201,-16.768,-3.3966,-2.0076,0.09141,-2.4512,5.0437,-2.5932,3.1467,-2.4472,-2.0595,5.9519,7.1598,-3.1363,0.95224,5.4021,7.4376,-4.787
-14.114,6.4897,-1.1924,-2.3817,-20.019,-4.8265,-4.9114,-2.5737,-2.2098,4.8669,-4.0212,0.64912,-5.0532,-1.5957,5.0848,3.6768,-4.8157,0.27557,5.8653,6.5704,-4.8927
-12.659,6.2757,-2.6777,-1.8797,-22.795,-5.3213,-7.2328,-5.1462,-1.836,4.1028,-4.0935,-0.85335,-7.6913,-0.55344,3.4899,0.97234,-6.4792,-0.41144,6.3328,5.1959,-4.8242
-12.541,6.4907,-2.7724,-2.7702,-24.7,-4.8584,-7.8439,-6.8788,-1.3995,3.0034,-2.1498,-0.95743,-8.5774,1.445,2.362,0.95551,-6.9751,-0.41117,7.4938,4.5158,-3.9412
-13.534,6.6324,-1.2779,-4.6524,-25.916,-3.9894,-6.5158,-7.0209,-0.92826,1.8397,1.6523,0.15232,-6.7794,4.3534,2.2225,4.0925,-5.9609,0.40455,9.363,4.9995,-2.398
-14.632,6.4094,1.7321,-6.5001,-26.667,-3.2763,-3.6624,-4.8396,-0.4303,0.84233,6.4548,2.0145,-2.5807,7.5943,2.7149,9.3184,-3.9828,1.5217,11.21,6.0669,-1.1255
-14.887,5.8823,5.9552,-7.29,-26.768,-2.8612,0.18574,-0.046964,0.20093,0.26014,11.215,4.2182,2.9273,10.479,3.2724,14.966,-1.7527,2.3497,12.241,6.7294,-0.95495
-14.105,5.3309,10.608,-6.5881,-25.921,-2.5634,4.42,6.4304,1.1686,0.32652,15.146,6.4501,8.3791,12.672,3.7481,19.776,0.45431,2.777,12.35,6.5748,-1.858
-12.938,4.956,14.219,-4.7739,-24.438,-2.3547,7.9198,12.152,2.4893,1.0696,17.684,8.2366,12.356,14.135,4.3371,23.152,2.593,3.0798,12.13,6.1062,-3.0815
-12.437,4.6112,15.029,-2.8399,-23.428,-2.6718,8.9796,14.112,3.7125,2.1775,18.126,8.7305,13.537,14.599,5.0581,24.714,4.2054,3.329,12.078,6.0761,-3.927
-13.343,3.8564,12.051,-1.8588,-24.023,-4.1395,6.1731,10.59,4.1052,3.1274,15.574,6.9835,11.166,13.343,5.4974,23.942,4.2701,3.0416,11.852,6.5105,-4.329
-15.507,2.4339,6.003,-2.331,-26.355,-6.8282,-0.40079,2.4946,3.3064,3.4983,9.5803,2.7215,5.6822,9.7676,5.0726,20.464,1.8692,1.5289,10.464,6.4833,-4.7824
-17.817,0.76812,-0.81995,-3.7978,-29.338,-9.7225,-8.7043,-7.0079,1.8097,3.1893,1.0289,-2.9881,-1.1793,4.3342,3.4662,14.715,-2.9668,-1.4211,7.2681,4.9164,-5.8857
-18.831,-0.12732,-5.8109,-5.0995,-31.507,-11.072,-15.744,-14.352,0.6496,2.3864,-7.7207,-7.9254,-7.1364,-1.225,0.82069,8.1642,-9.0649,-5.2223,2.736,1.6104,-7.9604
-17.822,0.57997,-7.5207,-5.2272,-32.13,-9.576,-19.234,-17.502,0.4857,1.3726,-13.875,-9.8605,-10.451,-4.8661,-2.335,2.7342,-14.693,-8.7652,-1.749,-2.4741,-10.886
-15.435,2.7821,-6.224,-4.1316,-31.614,-5.4772,-18.64,-16.617,0.99748,0.36751,-15.726,-7.8706,-10.522,-5.6121,-5.214,-0.15555,-18.353,-10.924,-4.8258,-5.8394,-14.048
-13.304,5.4351,-3.3107,-2.7782,-30.92,-0.57137,-14.975,-13.28,1.2306,-0.5065,-13.466,-2.8422,-7.7069,-4.1239,-6.8931,-0.19104,-19.245,-10.902,-5.9574,-7.3255,-16.411
-12.896,7.2995,-0.19258,-2.389,-30.637,2.9679,-9.8496,-9.2223,0.55233,-1.1703,-8.781,3.1486,-2.8751,-2.0248,-6.5994,1.9014,-17.391,-8.4416,-5.5714,-6.5976,-16.903
-14.57,7.6909,2.3521,-3.5567,-30.627,3.9634,-4.7566,-5.5873,-0.75273,-1.5433,-3.7771,7.9964,2.7621,-0.68285,-4.2212,4.8429,-13.658,-4.0777,-4.6717,-4.1446,-15.083
-17.6,6.6409,4.0691,-5.9568,-30.521,2.7058,-0.98103,-3.0208,-1.8202,-1.5634,-0.08671,10.429,7.638,-0.47542,-0.68386,7.3571,-9.6326,0.71753,-4.2906,-0.99368,-11.671
-20.931,4.5588,4.7777,-8.7309,-30.439,0.33167,0.35507,-2.0342,-2.0983,-1.2468,1.4842,10.209,10.166,-0.90801,2.3258,8.6355,-7.0615,3.9516,-4.9828,1.7479,-8.3057
-23.784,1.8936,4.1973,-11.027,-31.102,-2.1255,-1.3256,-2.9973,-1.8966,-0.73412,0.97811,7.9105,9.5526,-1.1954,3.3112,8.6324,-6.8864,4.161,-6.4864,3.4383,-6.5272
-25.697,-0.90451,2.226,-12.261,-33.228,-4.1611,-5.4519,-5.7619,-2.0782,-0.29392,-0.83041,4.6266,6.453,-0.77629,1.9045,8.012,-8.5753,1.4019,-7.7846,4.23,-6.7125
-26.344,-3.2734,-0.68013,-12.125,-36.842,-5.57,-10.259,-9.4514,-3.2286,-0.25808,-2.758,1.6696,2.7481,0.42029,-0.99312,7.6436,-10.451,-2.6911,-7.7038,4.8392,-7.8823
-25.702,-4.6087,-3.4898,-10.643,-41.117,-6.0994,-13.642,-12.771,-5.108,-0.87042,-3.8017,0.12003,0.44118,1.9056,-3.9424,7.8963,-10.896,-5.9157,-5.7568,5.8366,-8.5261
-24.442,-4.6163,-5.0702,-8.2963,-44.804,-5.4972,-14.301,-14.61,-6.8771,-2.1119,-3.7204,0.29416,0.50616,2.7889,-5.8887,8.2757,-9.4588,-6.8056,-2.5978,7.0546,-7.7034
-23.902,-3.6605,-4.8398,-5.9823,-46.869,-3.8813,-12.259,-14.456,-7.8165,-3.6478,-3.1382,1.54,2.5234,2.2472,-6.5651,7.7716,-6.9707,-5.2924,0.32917,7.6867,-5.5483
-25.265,-2.6829,-3.0948,-4.6083,-46.95,-1.8914,-8.459,-12.439,-7.7986,-4.9542,-2.9824,2.7063,5.2527,0.14469,-6.2571,5.7348,-4.6688,-2.3966,1.7365,7.035,-2.9395
-28.517,-2.594,-0.74028,-4.5383,-45.459,-0.28991,-4.0089,-9.16,-7.0891,-5.5136,-3.6361,3.0417,7.6068,-2.6629,-5.332,2.625,-3.122,0.675,1.326,5.2375,-0.76452
-32.188,-3.5964,1.3376,-5.3593,-43.318,0.65727,0.268,-5.477,-5.813,-4.974,-4.5138,2.7593,9.31,-4.7142,-3.9649,-0.015203,-1.8383,3.3362,-0.12134,3.2808,0.61688
-34.337,-5.0756,2.7034,-6.2273,-41.532,1.341,3.7788,-2.2587,-3.7835,-3.3138,-4.4748,2.7088,10.838,-4.8475,-2.2007,-0.47306,0.17522,5.7784,-1.4413,2.2335,1.3878
-34.029,-6.19,3.3092,-6.5175,-40.847,2.3011,5.973,-0.088051,-0.93194,-1.0074,-2.7657,3.4485,12.759,-2.9576,-0.19851,1.9155,3.3864,8.4023,-1.9655,2.3734,1.8761
-31.965,-6.558,3.1972,-6.2044,-41.58,3.6157,6.4201,0.96204,2.1758,1.0325,0.30533,4.6378,15.03,-0.0096407,1.6154,6.1443,7.1036,11.046,-1.8371,3.0206,2.154
-29.664,-6.338,2.434,-5.6754,-43.511,4.8825,5.1474,1.2972,4.4032,1.9156,3.5321,5.3633,16.851,2.6636,2.6804,10.04,9.779,12.754,-1.5643,3.2337,1.9969
-27.976,-5.7081,1.3445,-5.2492,-45.848,5.7727,2.8435,1.4984,4.7445,1.3697,5.6172,5.0439,17.21,4.1717,2.6625,11.567,10.014,12.387,-1.3734,2.6682,1.1832
-26.426,-4.4689,0.63369,-4.9175,-47.45,6.4719,0.59968,1.9629,3.0532,-0.080401,5.9062,3.9691,15.693,4.3806,1.7286,9.9878,7.4637,9.5647,-1.0831,1.7487,-0.2138
-23.998,-2.3354,1.0366,-4.5039,-47.39,7.4954,-0.71283,2.7188,0.17661,-1.5442,4.5402,2.9395,12.845,3.6824,0.42113,6.0858,2.9946,5.1498,-0.55881,1.0758,-1.8233
