col 1,col 2,col 3,col 4,col 5,col 6,col 7,col 8,col 9,col 10,col 11,col 12,col 13,col 14,col 15,col 16,col 17,col 18,col 19,col 20,col 21,col 22,col 23,col 24,col 25,col 26,col 27,col 28,col 29,col 30,col 31,col 32,col 33,col 34,col 35,col 36,col 37,col 38,col 39,col 40,col 41,col 42,col 43,col 44,col 45,col 46,col 47,col 48,col 49,col 50,col 51,col 52,col 53,col 54,col 55,col 56,col 57,col 58,col 59,col 60,col 61,col 62,col 63,col 64,col 65,col 66,col 67,col 68,col 69,col 70,col 71,col 72,col 73,col 74,col 75,col 76,col 77,col 78,col 79,col 80,col 81,col 82,col 83,col 84,col 85,col 86,col 87,col 88,col 89,col 90,col 91,col 92,col 93,col 94,col 95,col 96,col 97,col 98,col 99,col 100,col 101,col 102,col 103,col 104,col 105,col 106,col 107,col 108,col 109,col 110,col 111,col 112,col 113,col 114,col 115,col 116,col 117,col 118,col 119,col 120,col 121,col 122,col 123,col 124,col 125,col 126,col 127,col 128,col 129,col 130,col 131,col 132,col 133,col 134,col 135,col 136,col 137,col 138,col 139,col 140,col 141,col 142,col 143,col 144,col 145,col 146,col 147,col 148,col 149,col 150,col 151,col 152,col 153,col 154,col 155,col 156,col 157,col 158,col 159,col 160,col 161,col 162,col 163,col 164,col 165,col 166,col 167,col 168,col 169,col 170,col 171,col 172,col 173,col 174,col 175,col 176,col 177,col 178,col 179,col 180,col 181,col 182,col 183,col 184,col 185,col 186,col 187,col 188,col 189,col190
4.1428,5.076,3.9605,4.7947,4.4811,4.2987,4.0762,1.6431,2.824,2.1218,1.2476,2.0663,2.7629,2.2233,0.35359,1.2189,0.93846,0.15625,1.5921,0.6043,-0.2495,0.73294,0.67817,1.1763,1.5646,2.0535,-0.16147,1.592,0.73294,0.67817,1.1763,1.5646,2.0535,0.023954,1.592,-2.5821,-2.5236,-1.8302,-2.9847,-2.5227,-2.7928,-1.4696,208,208,208,208,208,208,216,496,496,664,504,640,464,488,328,328,408,408,328,544,376,-10.072,-12.301,-8.5359,-7.4709,-8.8713,-10.842,-8.4623,13.104,7.3658,3.9655,15.84,4.4387,10.821,2.7534,1.9182,-2.8958,-4.7195,3.4809,-6.1105,0.26182,-5.167,6.2793,2.0675,2.9471,4.0121,2.1482,4.5654,2.4353,6.2793,2.0675,2.9471,4.0121,2.1482,4.5654,2.4353,-7.2472,-9.3512,-4.1883,-7.9987,-5.3222,-6.3086,-1.7464,232,296,296,256,256,296,296,576,520,520,568,520,584,520,392,392,392,344,392,392,392,-5.1012,-5.5508,-3.534,-5.1047,-5.0773,-5.3126,-4.0743,4.6308,3.6373,3.2558,5.759,1.9351,5.9964,1.8321,-2.0969,-5.2369,-2.8186,-1.8923,-2.0256,-2.0382,-4.0706,6.0874,4.1812,4.9824,4.85,5.8521,5.0692,4.1939,6.0874,4.1812,4.9824,4.85,5.8521,5.0692,4.1939,-1.5858,-0.92572,-0.45307,-3.0313,-0.6165,-0.29695,0.56905,304,304,312,296,272,312,296,680,680,584,680,576,680,592,488,488,448,488,448,480,432,+
3.3431,3.2976,2.3991,3.2158,2.9504,2.9472,2.299,4.5025,4.2569,3.4869,3.5575,2.984,4.4322,3.6512,2.1443,1.8841,0.94327,1.4023,0.78203,1.7674,0.80382,1.972,1.4315,1.4777,1.4329,1.1062,1.3074,1.6712,1.972,1.4315,1.4777,1.4329,1.1062,1.3074,1.6712,-0.91328,-1.5268,-1.339,-1.5663,-1.9762,-1.7502,-1.017,280,280,280,312,280,280,280,512,512,512,544,512,512,672,376,376,376,376,376,336,376,-4.5481,-5.0791,-3.0612,-5.667,-3.0809,-4.3309,-2.8108,3.3587,2.4595,1.7989,2.4366,1.5043,2.7739,1.9661,1.225,-0.91006,-0.30954,0.42895,-0.27375,0.090408,-0.038996,5.7749,5.0951,5.2971,5.4631,5.5498,3.5331,5.3508,5.7749,5.0951,5.2971,5.4631,5.5498,3.5331,5.3508,-1.7436,-1.4548,-1.1923,-1.672,-1.2448,-2.4418,-1.3076,224,224,224,224,224,224,224,672,672,616,680,616,680,616,376,376,376,376,376,376,376,-3.0826,-4.7581,-3.1982,-4.7537,-3.6896,-2.7082,-2.5932,8.2374,7.5037,5.8731,7.0481,4.8634,7.356,5.5911,5.5981,4.3424,1.4013,4.5403,0.67996,5.6586,2.2327,4.4592,3.9372,2.3797,3.3503,2.0416,4.1838,3.1343,4.4592,3.9372,2.3797,3.3503,2.0416,4.1838,3.1343,-2.2576,-2.9402,-4.6876,-2.9431,-3.7699,-2.0548,-3.6518,304,304,304,304,304,216,296,552,552,552,552,552,592,552,352,352,400,448,352,448,400,+
7.3297,10.403,6.2204,7.9437,5.9141,7.3212,5.8769,-0.89734,0.63824,-0.11181,-0.10631,0.048131,-1.35,0.25149,-5.1444,-3.0171,-1.9328,-4.1084,-2.2968,-4.6114,-1.3054,9.1448,7.6523,5.6169,9.167,5.3105,8.7482,5.9728,9.1448,7.6523,5.6169,9.167,5.3105,8.7482,5.9728,1.1495,-0.90239,-0.65487,0.89422,-1.0778,1.0834,-0.9822,208,208,208,208,208,208,208,664,664,616,672,616,664,624,352,352,392,360,400,456,360,-8.211,-7.4694,-1.0973,-8.2524,-0.65942,-8.2716,-2.2527,-1.5575,-1.159,1.1124,-2.2219,-0.11185,-1.8517,1.6216,-6.6924,-5.6344,-1.3285,-6.8068,-2.7134,-6.6021,0.071417,6.2082,6.5142,8.8221,6.3517,8.4277,7.0383,9.5893,6.2082,6.5142,8.8221,6.3517,8.4277,7.0383,9.5893,-4.7528,-6.7879,-5.6238,-3.6261,-3.4629,-4.2926,-5.4943,208,208,208,208,208,208,208,520,568,584,576,576,560,584,376,360,360,376,360,376,360,-6.0864,-6.3044,-3.7068,-5.8257,-3.7909,-6.3071,-4.1862,3.0226,4.5048,3.6239,3.0664,3.1414,2.6419,2.3014,-1.146,-1.0119,-1.3699,-0.8639,-1.2371,-0.50589,-0.43024,3.8656,2.1466,1.2372,3.92,2.2771,2.1688,0.99961,3.8656,2.1466,1.2372,3.92,2.2771,2.1688,0.99961,-2.2664,-6.1622,-4.4786,-2.1337,-2.7594,-2.8463,-3.6918,208,208,208,208,208,208,208,464,464,472,472,472,640,616,328,328,368,328,368,328,368,+
2.3282,1.4618,1.3486,2.4895,1.5528,3.3256,0.34331,5.1361,6.5257,5.7481,3.5876,5.1974,6.4956,4.8801,1.6302,0.96243,1.8582,-1.4091,1.0841,-0.99213,1.2472,2.518,0.70836,1.8466,1.0965,1.8872,3.6454,0.73317,3.435,1.7392,1.8466,1.9522,1.8872,3.6454,1.2895,-0.41842,-1.4775,-1.3016,-2.9554,-0.52796,-1.8478,-1.8601,312,312,256,248,256,280,312,528,512,624,528,512,504,624,576,576,360,560,400,384,576,-6.8217,-6.0839,-5.0844,-7.6903,-5.2019,-6.8282,-4.0694,5.2226,5.5336,1.6113,4.9755,1.5205,6.0484,3.7895,-0.87557,-4.8594,-6.5196,-1.4588,-5.7514,-1.8371,-3.8026,3.2646,0.046328,0.25886,3.4203,0.053352,6.0538,1.634,3.2646,0.046328,0.25886,3.4203,0.053352,6.0538,1.634,-9.6094,-8.6181,-2.7022,-10.249,-2.5529,-10.672,-2.114,288,312,312,312,312,288,312,608,568,560,648,560,608,552,368,368,448,328,440,376,376,-4.1588,-4.6615,-2.8249,-3.769,-3.3639,-5.9306,-2.8589,9.4925,9.0103,5.1187,10.555,3.6576,11.189,4.9459,0.84718,-1.2547,-0.82163,-0.15017,-2.7804,-1.7569,0.16429,4.1723,3.0332,2.5851,3.5503,2.4092,5.844,3.4241,4.1723,3.0332,2.5851,3.5503,2.4092,5.844,3.4241,-0.83781,-1.1079,-1.0338,-3.0999,-1.4178,-4.9514,-0.27225,304,304,296,272,272,304,304,560,512,672,560,512,640,672,464,464,456,360,464,472,464,+
5.8413,5.2087,1.8196,6.0743,2.065,6.2076,1.9435,1.6003,2.3658,2.0612,0.2233,1.9902,1.6954,2.0448,-0.9215,-0.22769,-0.18631,-1.4382,-0.07805,-0.52717,0.33342,3.3335,4.1738,2.9995,2.8028,3.7452,3.1122,3.2091,5.9348,4.1738,2.9995,5.9574,3.7452,6.125,3.2091,1.725,-0.48486,-0.6009,1.2878,-0.25729,1.7141,0.13548,216,216,216,216,216,216,216,464,480,472,464,656,480,664,560,336,336,560,336,552,336,-8.3188,-5.1503,-0.63697,-7.6534,-0.40824,-8.1915,-0.38236,3.2948,4.7345,4.0434,2.0182,2.8362,3.0985,4.4907,-0.049788,-3.8916,0.91717,0.39985,1.6545,1.1667,2.4408,2.6218,-1.5694,7.0849,4.2839,7.0542,3.9642,7.6555,2.6218,-1.5694,7.0849,4.2839,7.0542,3.9642,7.6555,-3.5588,-5.2068,2.4893,-2.2203,2.6281,-1.9107,2.2199,280,280,272,224,272,240,272,560,464,680,504,632,560,664,400,400,384,360,376,328,384,-3.2577,-3.1199,-1.1033,-3.0138,-1.6409,-3.9865,-1.6798,3.1681,5.5009,5.9427,3.8772,3.4141,2.6637,4.8602,-1.4952,0.71927,1.7241,-2.1815,1.6149,-1.6895,2.3266,3.8413,6.3944,6.8443,4.0403,5.964,4.1733,4.9867,5.2611,6.3944,6.8443,4.7543,5.964,4.8954,4.9867,2.7519,2.2533,1.8097,1.9392,1.8066,3.0554,1.0986,280,288,312,280,248,280,304,640,640,640,632,640,640,640,576,464,488,560,472,528,464,+
5.8084,4.7519,2.5987,6.8128,2.9117,5.9392,2.9166,-1.1681,-1.3999,-1.2236,-1.1257,-0.42502,-1.0358,-1.2358,-1.8994,-2.6287,-2.4901,-2.0621,-1.8484,-2.4019,-2.4375,0.25225,0.32806,-0.064081,-0.24368,0.40728,0.99966,0.21921,0.68197,0.63414,0.41841,0.92485,0.59273,0.99966,0.68059,-1.1515,-0.48765,-1.2733,-0.89806,-0.8864,-1.2017,-0.94932,256,208,232,256,232,256,256,464,472,592,488,592,464,592,560,576,504,560,504,328,504,-7.1857,-6.2707,-4.4723,-7.5208,-3.4263,-6.789,-4.5189,0.81093,1.1492,0.79893,1.2292,0.58834,0.85395,0.34156,-2.3714,-4.2661,-3.6726,-0.97666,-3.2876,-2.0074,-3.5153,1.2543,0.51821,3.2849,1.0252,1.0725,1.7189,2.8521,1.2543,0.96971,4.9251,1.0252,3.6646,1.7189,4.6554,-2.8474,-3.3251,0.88052,-3.2342,-0.54859,-0.9684,1.0569,224,224,224,224,224,208,224,544,464,464,544,464,544,464,344,576,568,344,568,344,576,-5.182,-3.9739,-3.8908,-5.5489,-2.7083,-5.156,-3.4326,-0.63435,-0.25476,-1.079,-0.019034,-0.79625,-0.6496,-0.90944,-6.5767,-5.6122,-4.8656,-5.0953,-4.1367,-6.0708,-4.8497,2.6798,3.2581,1.879,1.848,1.7569,2.001,1.1488,2.6798,3.678,2.5876,2.3954,2.3717,2.3984,3.1621,-4.2185,-3.0778,-2.5562,-3.8131,-2.7908,-4.8373,-2.6265,240,240,248,240,248,240,248,480,480,480,480,480,480,480,328,568,576,568,576,568,568,+
3.5954,5.1451,3.0991,8.0224,2.9645,7.7893,3.6322,8.9439,9.1478,4.5406,7.7522,4.1714,9.4854,3.9425,1.8322,1.5185,1.925,3.5349,1.8033,2.6282,2.1678,3.5754,3.1459,3.9042,7.2502,3.4006,5.3539,4.4745,3.5754,3.1459,3.9042,7.2502,3.4006,5.3539,4.4745,-2.867,-3.2408,-2.8528,-6.1652,-2.4612,-3.0534,-1.8435,312,312,312,312,304,288,312,472,472,680,472,680,472,680,368,368,368,352,368,368,368,-2.8659,-3.1993,-2.4941,-4.9743,-2.1649,-6.0518,-1.3383,6.7103,4.454,0.73939,6.2522,0.77205,6.7077,0.71851,0.80532,-2.2857,-2.2813,0.6509,-2.1123,0.1665,-1.898,2.7402,1.2851,3.2961,5.2907,3.1709,4.6365,3.7033,2.7402,1.6175,3.8318,5.2907,3.953,4.6365,3.8635,-2.323,-1.7188,-0.62864,-5.168,-0.78971,-2.6222,-1.0513,312,312,312,312,312,264,312,632,648,600,488,656,488,648,376,504,504,336,520,344,504,-3.6275,-3.1943,-2.1921,-8.6138,-2.011,-6.0177,-2.6568,4.4927,5.2674,2.3535,5.0088,2.8156,3.2514,2.433,-1.8598,-0.060756,-1.5021,-3.2288,-1.3281,-2.6352,-1.5364,-1.063,0.73953,0.91657,-0.63229,0.30808,-0.73585,0.06416,-1.063,0.73953,0.91657,-0.63229,0.30808,-0.73585,0.06416,-6.665,-5.0403,-2.7185,-8.8415,-3.11,-8.4293,-3.0552,288,280,280,240,296,280,280,504,496,504,504,504,496,504,352,384,384,384,384,384,384,+
5.807,5.4858,3.9905,6.1663,3.4559,5.6148,3.9988,7.2439,7.8258,6.7332,7.7283,5.9709,6.1757,5.4568,4.9762,5.5476,4.9359,5.2631,4.3123,4.8609,3.0715,10.866,7.3177,6.3065,10.822,5.3497,11.752,5.4961,10.866,7.3177,6.3065,10.822,5.3497,11.752,5.4961,-0.14577,0.63823,-1.0274,-0.22976,-0.83375,-0.89881,-2.738,296,296,296,296,296,296,272,616,608,608,680,608,680,608,408,408,328,408,328,400,352,-9.8682,-10.293,-8.4487,-10.985,-7.5759,-9.3232,-6.8366,10.412,10.279,6.7297,9.229,5.358,9.495,5.7755,0.59383,3.845,4.7016,0.96152,2.8971,1.0749,4.7324,2.436,6.0422,10.553,2.3237,8.0296,2.2984,12.464,2.436,6.0422,10.553,2.3237,8.0296,2.2984,12.464,-6.3836,-6.9333,-1.8846,-7.539,-1.9246,-7.384,-0.56105,312,304,240,304,240,304,240,584,552,680,632,664,576,680,440,400,360,368,392,424,360,-4.0299,-6.496,-7.0445,-4.6661,-6.3745,-3.5499,-6.7679,4.7202,7.5326,5.7028,6.037,3.4342,5.0031,4.7967,3.1833,6.098,4.2025,3.4196,2.1712,3.0683,2.6502,9.4183,9.3688,8.1668,8.9756,3.9818,9.7851,8.5603,9.4183,9.3688,8.1668,10.096,3.9818,9.8837,8.5603,2.884,1.597,-0.86066,2.4121,-3.3446,2.6704,-2.8218,280,216,208,216,280,216,208,680,488,640,680,576,632,632,376,376,376,536,384,536,376,+
3.6743,3.7261,1.6753,3.8567,2.1815,4.0024,1.4012,4.9092,5.0118,3.5057,4.4707,2.8091,5.4082,2.9017,-1.3685,-1.963,-1.0872,-2.0016,-0.84661,-2.0994,-1.5254,5.887,1.3459,0.64511,5.7547,0.92794,5.0394,0.69749,5.887,2.4049,1.0122,5.7547,0.92794,5.0394,0.69749,3.6473,0.31739,-1.258,2.121,-1.0344,2.7776,-1.5051,312,312,312,312,312,312,312,512,504,480,680,480,592,480,464,552,552,464,344,472,440,-7.26,-8.3454,-5.539,-5.7475,-4.4984,-7.9072,-4.0053,8.591,7.4469,4.0484,7.6333,2.9656,8.0718,4.6431,-1.3272,-2.3219,-2.0711,0.019905,-2.9032,-0.13913,-1.087,5.4165,3.2214,6.9881,7.6066,6.7963,4.4332,5.0859,5.4165,3.2214,6.9881,7.6066,6.7963,4.4332,5.0859,-6.1023,-8.6975,-2.4872,-1.6073,-2.7591,-5.1329,-4.7416,296,288,296,296,296,288,296,640,640,680,640,648,648,680,456,456,488,488,488,488,488,-4.8732,-3.9519,-2.9504,-3.6683,-3.2579,-4.7088,-2.8261,3.8112,4.7508,2.9012,3.0449,3.0464,4.6655,3.6862,2.5226,2.1006,0.51752,1.9899,0.020218,3.0447,0.57972,4.5011,3.4768,2.5581,4.2203,3.2216,3.5521,2.0654,4.5011,3.4768,3.3685,4.2203,3.3567,3.5521,2.832,1.3472,-0.082405,0.3715,0.90938,-0.019937,0.22296,0.0029484,296,296,296,296,296,296,296,608,608,616,528,648,472,616,488,488,544,488,544,488,544,+
2.4668,1.3321,1.0473,2.5101,0.79101,2.2384,1.8352,4.8669,4.1801,1.4056,4.9535,1.2592,4.7641,2.3423,-0.93752,-1.8468,-2.4712,-0.050407,-1.5325,-1.455,-1.7686,1.7125,1.6876,2.8737,2.0029,2.6232,1.172,3.4665,5.8682,5.1295,5.2434,6.4071,4.8528,5.5112,4.7034,0.29936,0.29464,1.4071,0.37008,0.97452,-0.20652,1.7701,312,288,288,312,288,312,288,480,480,480,480,480,480,480,544,544,544,552,544,544,544,-14.054,-10.047,-6.2914,-15.092,-5.0344,-14.804,-6.2626,3.5339,3.8215,2.3144,4.115,2.2882,3.5601,2.3964,-1.9507,-3.4477,-4.256,-2.1059,-4.901,-1.591,-2.7227,0.95963,-2.0979,1.0472,1.0259,0.89304,1.4314,1.4308,0.95963,-0.88147,1.8715,1.0259,2.0801,1.4314,1.8629,-7.9689,-5.5952,-2.6928,-6.8969,-2.2921,-7.7959,-2.1412,240,312,240,272,240,240,240,576,464,464,568,464,576,464,328,504,504,384,504,328,504,0.31975,0.93166,-0.055487,-0.49551,-0.12698,0.69718,0.99035,3.6836,2.3812,1.9108,4.4844,1.6208,3.7281,1.8608,1.055,0.65769,-0.80802,1.0234,-1.3789,1.5399,-0.64303,2.6086,3.1477,2.6495,4.4913,1.9919,2.8854,2.5544,2.6086,3.1477,2.6495,4.4913,1.9919,2.8854,2.5544,-3.8105,-2.5328,-1.564,-3.6929,-2.9568,-4.4214,-1.9435,232,232,232,224,232,232,304,496,496,608,592,608,496,496,328,328,352,328,352,392,384,+
3.5105,6.5385,5.7059,4.2334,5.3058,4.8318,4.4095,2.5003,3.2455,2.4988,2.8704,1.7806,2.5596,2.0197,-0.22878,-1.8252,-0.64643,-0.16783,-1.7627,-0.057934,0.29176,1.6499,1.2718,2.6179,1.1635,1.8831,2.2656,2.7811,1.6499,1.5161,2.6179,1.1635,1.8831,2.2656,2.7811,-1.7984,-1.4151,0.81159,-1.8385,-0.42983,-1.3396,0.78329,208,296,296,296,296,296,296,504,504,520,496,552,608,512,448,560,488,448,488,448,456,-6.6125,-6.5339,-4.6139,-7.2221,-5.8602,-6.7453,-3.8432,13.982,11.365,8.3098,11.856,4.7747,12.86,8.8771,-2.3817,-1.3644,1.4757,-2.2561,1.464,-1.9735,-0.55558,5.8812,5.8303,4.8558,4.4115,4.2244,5.9287,4.4891,5.8812,5.8303,4.8558,4.4115,4.2244,5.9287,4.785,-2.3817,-1.8175,-0.054775,-2.626,-0.80633,-2.0706,0.9703,312,312,280,312,280,312,280,528,528,520,528,528,648,512,416,448,456,400,456,416,560,-1.354,-2.5015,-2.6195,-2.8097,-2.5443,-1.3323,-2.6497,1.5822,1.0011,2.4283,0.59266,1.3706,0.90254,0.15161,-1.7817,-2.0776,0.49781,-2.2703,-0.066691,-1.2745,-0.83867,5.6204,3.4364,2.7096,4.7272,2.2838,4.0198,1.3731,5.6204,3.4364,2.7096,4.7272,2.2838,4.0198,2.556,-0.42535,-4.0774,-1.0666,-1.0296,-0.17458,-1.2283,-1.8983,208,208,208,208,208,208,208,480,624,624,472,632,480,624,328,328,328,328,496,328,560,+
2.2793,2.8862,1.3422,2.1191,1.492,1.6794,1.2124,2.3061,1.9499,1.3848,1.8212,1.0223,1.2144,0.60549,-3.8447,-3.5215,-1.533,-2.9267,-1.2681,-4.7252,-1.6297,0.43974,-0.27272,0.95131,0.62319,0.70862,-0.5448,1.0043,0.43974,-0.27272,0.95131,0.95264,0.70862,-0.5448,1.0043,-1.1713,-3.2835,-2.8145,-0.66939,-2.083,-2.3276,-2.3974,312,312,304,296,272,304,304,520,520,648,632,640,520,512,488,352,352,568,360,488,352,-4.1681,-3.3965,-1.8317,-5.2302,-2.1618,-3.685,-1.1088,5.6268,6.4781,4.0612,4.8139,2.4236,4.7767,4.1418,-2.8606,-2.3664,-0.52671,-2.1964,-0.95955,-2.2439,0.3374,3.8851,3.4366,3.9944,3.3162,3.1429,3.6875,3.5484,3.8851,3.4366,3.9944,3.3162,3.1429,3.6875,3.5484,-1.8768,-1.4467,-1.2152,-1.395,-0.25313,-1.8868,-1.2835,312,312,312,312,312,312,312,616,544,632,616,536,616,632,456,456,424,448,448,456,432,-0.90624,-0.32462,0.3768,-1.351,0.27743,-0.60008,0.49284,3.009,1.8706,0.64383,2.3042,1.1617,2.3546,0.99222,0.64738,0.42098,-0.19194,-0.14418,-0.25316,0.30504,-0.68278,2.2287,1.2776,2.1593,1.8672,1.46,2.2228,2.2303,2.2287,1.2776,2.1593,1.8672,1.46,2.2228,2.2303,-2.0056,-2.232,-2.6368,-2.3324,-2.1189,-1.6196,-2.0318,240,240,232,240,240,240,232,512,504,648,512,648,512,648,376,416,416,368,416,368,424,+
2.9723,4.5875,3.343,3.1802,2.8557,4.2913,3.1634,5.5336,7.2582,3.8993,5.3479,4.0971,6.3679,3.0247,2.5435,0.17943,-3.1473,2.1644,-2.2908,2.5258,-3.2049,8.371,5.3526,4.0141,7.0503,3.8589,10.594,3.9425,8.371,5.3526,4.0141,7.0503,3.8589,10.594,3.9425,-3.4843,-3.1848,-0.89276,-3.3576,-1.139,-4.5963,-1.12,216,296,248,216,248,216,248,664,656,656,664,664,656,608,432,432,432,432,480,432,432,-9.2636,-9.5506,-4.9142,-8.764,-4.7146,-8.6386,-3.5046,5.7782,5.2494,5.8595,5.1859,5.1023,8.3986,6.1985,-4.4548,-4.0517,-2.3604,0.27743,-2.5093,-2.2541,-0.51328,5.4047,7.2199,9.6155,6.7331,8.5417,5.9658,10.072,5.4047,7.2199,9.6155,6.7331,8.5417,5.9658,10.072,-3.9533,-3.4008,-1.2613,-3.8343,-1.7766,-3.2998,-0.79782,312,232,224,312,224,312,224,656,664,664,664,664,648,656,416,416,416,416,416,416,416,-5.157,-6.8337,-3.5689,-7.6931,-4.7081,-6.417,-3.7525,4.2392,5.9647,5.5025,1.6447,5.9694,3.5523,4.4062,1.0888,-2.7014,-3.7331,-1.3961,-3.5874,0.7013,-5.4938,4.21,4.99,5.2542,2.1557,5.5496,4.6949,4.3807,4.21,4.99,6.0683,2.8785,5.5496,4.6949,5.9321,-2.912,-0.9273,-0.62661,-2.995,-1.9922,-1.9161,-1.9784,232,224,232,232,272,232,224,520,656,656,520,552,520,656,344,336,576,576,328,392,576,+
1.3537,0.70274,0.76446,1.8486,0.21239,1.883,0.6488,5.1222,4.998,2.5017,5.0804,1.9496,6.639,2.8418,0.18457,1.971,1.9964,1.2937,1.2528,1.3645,2.0673,1.8558,2.0998,2.4192,2.2367,1.7036,3.1414,2.8468,1.8558,2.0998,2.4192,2.2367,1.7036,3.1414,2.8468,-0.438,-1.1914,-0.18343,-1.2907,-0.73715,0.21678,0.30697,296,304,232,296,264,296,232,544,552,576,496,672,552,576,376,328,392,328,328,368,400,-3.8391,-3.4401,-1.7346,-3.8638,-0.74805,-1.5568,-1.6585,4.4925,3.0044,1.2015,4.5863,0.5871,6.3674,0.6419,-1.4694,-2.8679,-2.1826,-0.50574,-2.0514,0.76094,-1.803,4.2122,3.2414,3.0684,2.994,2.3268,7.5754,3.7572,4.6775,3.2414,3.0684,5.6989,2.3268,7.5754,3.7572,-0.28739,0.053774,-0.48039,-0.066468,0.10159,3.1336,0.31245,240,312,312,280,280,240,240,496,488,496,496,496,488,576,576,424,424,576,424,352,424,-2.5653,-3.9909,-0.80126,-3.3366,-0.63764,-1.8371,-0.57378,4.7321,3.9874,1.9394,5.3563,3.0278,3.5939,0.7125,0.13341,0.057059,0.97263,1.5605,1.5692,0.10493,0.25431,10.281,6.9719,6.4036,8.8284,5.0413,10.715,6.114,10.281,6.9719,6.4036,8.8284,5.0413,10.715,6.114,4.9464,1.1752,1.2248,3.9901,1.4095,5.9016,-0.60321,296,312,312,208,312,296,312,544,544,544,680,616,536,592,424,424,424,424,488,424,432,+
4.4691,5.1451,1.9627,4.4354,2.4247,4.5082,1.0367,1.2847,2.9119,2.4094,0.89738,1.1244,2.4854,2.8034,0.048491,-0.67036,0.031367,-0.12394,-2.0112,0.86196,-0.77425,0.99816,1.9332,4.3392,2.3364,4.3332,0.44582,3.3308,0.99816,1.9332,4.3392,2.3364,5.1883,0.44582,3.3308,-3.6725,-2.463,0.075573,-2.1651,1.1915,-3.1212,-0.018175,312,312,288,312,288,312,248,640,640,512,608,664,496,512,424,424,448,424,560,344,464,-9.1694,-8.7285,-2.8203,-9.5497,-2.1085,-7.7376,-2.2544,10.752,11.806,10.407,8.4163,6.0176,9.9643,10.772,7.3826,0.8385,6.2052,4.0982,4.541,7.6599,8.5252,6.5637,1.7334,8.0533,3.6417,5.0108,9.6511,11.64,6.5637,1.7334,8.0533,3.6417,7.7046,9.6511,11.64,-9.5408,-5.3232,1.7171,-8.7488,2.5184,-6.7398,0.69444,312,312,312,312,288,208,248,624,464,488,624,464,624,536,328,328,328,328,576,328,328,-5.0101,-3.5813,-2.8246,-5.8497,-1.8448,-3.4283,-0.81147,2.2971,3.529,0.30772,3.0908,0.71922,1.5341,-0.28793,-0.083429,0.88445,-1.5761,1.3904,-0.88272,-1.5087,-2.6953,8.4678,8.7286,7.6463,7.6058,6.0173,7.9017,7.8874,8.4678,8.7286,7.6463,7.6058,6.0173,7.9017,7.8874,-3.9541,-1.0934,0.32115,-1.5495,-0.80218,-2.5647,1.9181,232,232,232,232,208,232,232,680,536,680,672,464,680,680,328,328,328,328,352,328,328,+
3.3368,3.9785,3.4565,2.5955,2.9097,3.1368,3.5916,12.28,10.023,6.2005,10.377,5.7274,8.7562,5.6925,9.2972,7.8712,4.9636,7.0127,4.5295,6.0209,4.853,17.81,10.365,7.4403,19.869,6.7591,20.323,7.3326,17.81,10.365,7.4403,19.869,6.7591,20.323,7.3326,-4.1236,-2.1293,0.33395,-4.4241,0.43738,-3.0476,0.31873,208,312,288,208,288,208,264,680,680,680,680,680,680,680,408,432,456,416,440,408,456,-11.168,-6.6721,-0.47193,-9.9507,-2.2078,-11.5,-0.12455,4.9084,7.5047,7.4702,3.5401,5.6587,2.3487,6.0647,1.0571,0.092207,1.5836,1.3358,1.9259,-0.78884,1.1012,10.805,5.5349,3.0943,9.1518,2.5338,8.6136,2.6523,10.805,5.5349,3.5382,9.1518,3.2526,8.6136,2.6523,-3.4499,-0.64677,1.4827,-1.769,1.2853,-4.5569,0.46814,240,240,248,240,248,240,280,464,488,600,464,488,488,600,328,328,504,328,576,328,368,-10.14,-4.7731,0.61008,-8.6571,-2.0363,-9.7367,1.6949,6.8217,7.6177,6.7587,6.4456,4.2128,4.5129,6.2552,5.7258,5.263,3.4746,5.381,2.5482,3.8679,2.7422,6.7697,4.9787,5.0802,6.9346,4.1574,6.826,4.2507,7.1026,5.7728,5.0802,7.1496,4.7712,6.826,4.2507,0.9089,1.6911,0.89792,1.0045,1.4801,0.54566,0.67531,240,312,312,208,312,208,312,672,672,608,664,672,664,608,552,544,488,544,568,352,424,+
